ID,Probability
6033,0.4099
6035,0.176
6037,0.2991
6039,0.3273
6043,0.5293
6045,0.2171
6048,0.3687
6055,0.242
6063,0.3226
6066,0.2083
6071,0.2734
6072,0.0831
6077,0.2189
6087,0.2482
6090,0.3744
6091,0.4026
6096,0.1487
6098,0.226
6101,0.4417
6107,0.2762
6108,0.3566
6113,0.0871
6117,0.3347
6118,0.4569
6120,0.3132
6121,0.2043
6122,0.5111
6123,0.119
6124,0.4639
6128,0.2322
6131,0.395
6134,0.0427
6135,0.3714
6140,0.2028
6142,0.4988
6143,0.2825
6145,0.4861
6147,0.1675
6149,0.2918
6152,0.2702
6155,0.284
6157,0.0667
6159,0.0792
6161,0.4125
6162,0.3754
6167,0.4302
6172,0.1477
6180,0.2761
6183,0.1931
6190,0.334
6191,0.4627
6194,0.5189
6197,0.4083
6199,0.5115
6204,0.4634
6207,0.3572
6209,0.5
6211,0.2449
6215,0.471
6218,0.2588
6219,0.2024
6220,0.342
6224,0.2522
6227,0.4845
6230,0.4955
6232,0.3415
6237,0.3284
6238,0.3257
6239,0.2501
6245,0.3031
6252,0.0429
6255,0.2986
6256,0.2555
6261,0.3537
6263,0.0776
6265,0.4962
6276,0.3143
6277,0.5427
6281,0.5239
6284,0.3114
6291,0.408
6303,0.3313
6308,0.2791
6309,0.0875
6312,0.2165
6313,0.2909
6315,0.206
6316,0.1425
6318,0.3393
6320,0.2637
6322,0.4065
6323,0.3165
6328,0.4695
6331,0.33
6337,0.3707
6343,0.2164
6345,0.3895
6352,0.192
6354,0.3229
6357,0.2674
6360,0.1731
6362,0.5241
6363,0.4
6364,0.255
6368,0.6255
6371,0.5071
6377,0.3749
6378,0.1619
6379,0.4237
6381,0.2356
6382,0.4309
6383,0.33
6385,0.2602
6397,0.2184
6398,0.5041
6399,0.1577
6407,0.5189
6408,0.3821
6414,0.3142
6417,0.5928
6418,0.266
6420,0.2883
6425,0.3957
6427,0.0749
6431,0.1806
6433,0.4055
6436,0.3364
6438,0.4472
6440,0.453
6441,0.5623
6444,0.1709
6447,0.3276
6448,0.2021
6449,0.4666
6450,0.3309
6453,0.1306
6454,0.132
6455,0.3909
6456,0.4765
6459,0.3186
6460,0.3835
6464,0.4551
6465,0.512
6467,0.1275
6469,0.3116
6471,0.3891
6473,0.2615
6474,0.2484
6475,0.4618
6478,0.4174
6480,0.3981
6481,0.6219
6483,0.254
6484,0.5058
6486,0.1181
6487,0.3766
6488,0.2477
6494,0.2659
6496,0.4621
6503,0.2852
6504,0.4071
6507,0.3532
6509,0.2988
6511,0.4799
6512,0.4774
6522,0.4159
6525,0.3103
6526,0.2741
6528,0.099
6531,0.3238
6532,0.1906
6533,0.5096
6537,0.2922
6541,0.1766
6543,0.3185
6545,0.3663
6548,0.5642
6553,0.374
6555,0.3898
6556,0.2275
6562,0.087
6564,0.4167
6568,0.1093
6571,0.2122
6572,0.2288
6589,0.2574
6593,0.3509
6600,0.4987
6602,0.3636
6604,0.4268
6605,0.422
6606,0.3119
6607,0.5267
6608,0.1601
6610,0.1824
6614,0.0817
6615,0.2828
6616,0.269
6622,0.5269
6623,0.2761
6625,0.3593
6629,0.2307
6632,0.2975
6633,0.4079
6637,0.4412
6638,0.2061
6643,0.65
6645,0.1845
6646,0.4207
6653,0.3289
6654,0.3319
6662,0.2813
6672,0.2732
6682,0.0719
6690,0.2242
6691,0.5328
6693,0.3955
6694,0.4164
6697,0.3882
6700,0.4082
6704,0.4877
6706,0.4773
6714,0.2646
6715,0.1096
6717,0.6218
6721,0.2488
6724,0.3341
6725,0.3158
6726,0.2211
6728,0.3034
6732,0.278
6738,0.4464
6740,0.4993
6744,0.3135
6746,0.3432
6747,0.3418
6753,0.4655
6755,0.5484
6757,0.356
6758,0.3361
6764,0.1941
6765,0.2371
6767,0.1476
6769,0.2454
6771,0.6024
6774,0.1641
6775,0.312
6777,0.3201
6778,0.3504
6782,0.1807
6783,0.402
6787,0.2673
6788,0.4217
6790,0.3437
6793,0.4703
6794,0.2993
6795,0.7028
6797,0.3065
6798,0.1671
6799,0.3128
6800,0.1213
6801,0.5185
6806,0.3752
6817,0.5327
6818,0.4488
6819,0.5237
6825,0.5404
6831,0.4321
6832,0.3836
6835,0.4761
6847,0.3448
6849,0.3441
6854,0.182
6856,0.271
6858,0.4317
6869,0.3404
6876,0.4218
6878,0.2316
6893,0.3552
6894,0.4152
6895,0.2897
6900,0.299
6901,0.3289
6904,0.5059
6910,0.2842
6917,0.3882
6919,0.2325
6923,0.3123
6924,0.1883
6932,0.419
6935,0.2184
6941,0.2896
6947,0.2298
6948,0.3712
6951,0.2558
6952,0.2312
6954,0.4485
6957,0.6288
6961,0.3001
6962,0.4807
6963,0.1767
6967,0.2765
6970,0.5358
6971,0.2765
6974,0.4347
6975,0.0855
6978,0.371
6981,0.2284
6986,0.3921
6988,0.3018
6995,0.3981
7007,0.1813
7008,0.3481
7009,0.3877
7016,0.3559
7020,0.2137
7021,0.4755
7024,0.5704
7026,0.3292
7028,0.5212
7041,0.3354
7043,0.5052
7053,0.3068
7055,0.4357
7057,0.5887
7064,0.3152
7070,0.3262
7074,0.1983
7075,0.6218
7081,0.2724
7082,0.4209
7084,0.5247
7085,0.3824
7086,0.4795
7089,0.3768
7096,0.2959
7099,0.6071
7102,0.4666
7103,0.4496
7105,0.2099
7107,0.2245
7109,0.3292
7128,0.2365
7130,0.4354
7136,0.325
7141,0.2916
7144,0.4335
7154,0.2506
7155,0.5824
7157,0.3821
7163,0.301
7164,0.3513
7165,0.2605
7167,0.2705
7170,0.2252
7174,0.408
7177,0.3312
7178,0.2301
7181,0.1967
7182,0.3426
7184,0.2248
7188,0.3688
7191,0.3821
7193,0.4566
7203,0.4447
7205,0.3404
7206,0.2905
7209,0.1512
7210,0.4115
7211,0.3484
7219,0.1858
7221,0.4995
7228,0.2757
7229,0.3577
7230,0.2691
7236,0.3725
7237,0.5876
7244,0.4366
7251,0.2807
7252,0.2626
7256,0.2975
7259,0.1868
7260,0.3129
7266,0.5654
7267,0.0566
7270,0.274
7273,0.137
7274,0.056
7277,0.2596
7278,0.2277
7281,0.307
7286,0.592
7288,0.2851
7289,0.3867
7291,0.3259
7296,0.143
7305,0.1807
7309,0.5619
7315,0.4605
7317,0.1407
7321,0.3212
7323,0.2233
7324,0.1283
7327,0.5832
7329,0.2338
7334,0.256
7335,0.4271
7336,0.5917
7338,0.3807
7339,0.1171
7340,0.1537
7342,0.2936
7343,0.122
7348,0.1912
7352,0.479
7353,0.3532
7356,0.3326
7366,0.3064
7375,0.4081
7383,0.273
7388,0.4578
7392,0.2719
7394,0.5348
7396,0.0647
7399,0.3853
7405,0.1985
7414,0.3416
7427,0.4422
7431,0.4872
7446,0.1335
7448,0.3361
7449,0.1111
7451,0.4939
7456,0.3865
7458,0.1959
7460,0.296
7462,0.3248
7464,0.4453
7467,0.4585
7471,0.3475
7474,0.3995
7483,0.1388
7486,0.3502
7487,0.4229
7489,0.4089
7494,0.4298
7496,0.2614
7499,0.3988
7501,0.2515
7502,0.4299
7503,0.2045
7509,0.3328
7510,0.2437
7515,0.5621
7521,0.4124
7522,0.0481
7526,0.2915
7531,0.3914
7536,0.2784
7540,0.588
7544,0.2612
7545,0.3469
7548,0.3233
7554,0.1855
7556,0.4548
7558,0.4129
7559,0.2821
7563,0.3281
7567,0.2397
7570,0.2372
7571,0.4541
7579,0.347
7582,0.3682
7586,0.4491
7595,0.3248
7596,0.2923
7598,0.2306
7600,0.2433
7601,0.3828
7605,0.1578
7606,0.5468
7608,0.5213
7612,0.2912
7617,0.166
7621,0.4118
7630,0.5064
7631,0.6606
7633,0.3313
7634,0.4565
7638,0.1341
7639,0.1876
7640,0.276
7642,0.349
7643,0.3318
7652,0.3702
7653,0.4521
7661,0.3287
7662,0.4425
7664,0.5535
7671,0.3172
7679,0.1701
7683,0.296
7685,0.5831
7689,0.3585
7693,0.34
7694,0.5256
7695,0.4089
7696,0.1805
7698,0.3587
7700,0.0707
7701,0.2577
7708,0.2532
7711,0.0712
7712,0.5955
7715,0.4534
7721,0.1399
7722,0.326
7723,0.5775
7725,0.1968
7734,0.1919
7741,0.0921
7743,0.1235
7744,0.5296
7745,0.4001
7746,0.2995
7750,0.5203
7752,0.4008
7753,0.1966
7755,0.4249
7758,0.3306
7764,0.2533
7766,0.3305
7767,0.4888
7771,0.1899
7776,0.3404
7780,0.0554
7782,0.5899
7783,0.3311
7788,0.1188
7789,0.3381
7790,0.2167
7797,0.3616
7800,0.1742
7804,0.4197
7806,0.2584
7807,0.4588
7808,0.3717
7809,0.3986
7814,0.1013
7815,0.2681
7816,0.2554
7818,0.3381
7820,0.1335
7821,0.2989
7826,0.3189
7828,0.2933
7830,0.2893
7845,0.27
7847,0.3438
7851,0.2418
7852,0.3592
7856,0.4405
7860,0.2816
7866,0.3692
7867,0.1678
7868,0.4958
7869,0.142
7873,0.4234
7881,0.1942
7891,0.2502
7895,0.4704
7896,0.3894
7899,0.4367
7907,0.5454
7913,0.2905
7919,0.4445
7920,0.4145
7921,0.1573
7922,0.1901
7925,0.3688
7927,0.1568
7932,0.1794
7933,0.1809
7935,0.5578
7936,0.2736
7938,0.2225
7942,0.5199
7943,0.7166
7944,0.2192
7950,0.1761
7952,0.3497
7953,0.2608
7956,0.4049
7961,0.3391
7962,0.1402
7964,0.17
7973,0.2448
7977,0.2541
7978,0.2685
7981,0.5685
7986,0.1314
7988,0.5953
7990,0.5313
7992,0.3062
7993,0.2155
7994,0.2954
7998,0.4281
8002,0.3723
8003,0.4523
8009,0.6931
8012,0.3318
8014,0.2785
8017,0.4743
8021,0.0806
8022,0.2753
8023,0.3571
8027,0.3938
8028,0.4225
8029,0.1148
8039,0.2244
8040,0.157
8041,0.4797
8042,0.3765
8043,0.1809
8046,0.1383
8048,0.3472
8056,0.526
8071,0.5397
8076,0.4301
8078,0.2119
8084,0.5342
8088,0.264
8094,0.4563
8095,0.2248
8099,0.3102
8103,0.4689
8104,0.3549
8106,0.3038
8109,0.2412
8110,0.3412
8112,0.4356
8113,0.5999
8116,0.4009
8119,0.034
8121,0.1623
8125,0.1578
8127,0.1247
8134,0.4805
8135,0.2584
8136,0.2384
8138,0.456
8147,0.272
8148,0.5418
8149,0.1863
8151,0.2114
8153,0.4222
8154,0.2204
8157,0.2662
8159,0.0682
8160,0.2253
8164,0.3044
8165,0.1826
8166,0.2286
8168,0.359
8171,0.1308
8172,0.2705
8176,0.6326
8179,0.4199
8181,0.4933
8183,0.2561
8188,0.5092
8189,0.5976
8191,0.5404
8197,0.3068
8198,0.6086
8199,0.2884
8206,0.3745
8207,0.5131
8208,0.0663
8210,0.1236
8211,0.314
8216,0.0652
8221,0.0854
8222,0.7013
8223,0.2056
8224,0.5014
8226,0.5932
8229,0.3481
8230,0.3055
8237,0.2505
8247,0.4669
8248,0.351
8251,0.3116
8253,0.1911
8254,0.037
8255,0.2891
8259,0.2488
8263,0.2443
8264,0.2539
8265,0.3612
8269,0.1961
8273,0.098
8276,0.2225
8279,0.2128
8281,0.2492
8282,0.2331
8283,0.2564
8284,0.3528
8287,0.4364
8292,0.3726
8303,0.4016
8310,0.0766
8312,0.4481
8313,0.4331
8314,0.525
8318,0.4686
8324,0.0793
8328,0.2908
8332,0.0448
8333,0.4399
8335,0.4122
8336,0.264
8339,0.5217
8342,0.2091
8346,0.2695
8348,0.3869
8349,0.4069
8350,0.1061
8354,0.3449
8355,0.3337
8359,0.3121
8362,0.0425
8367,0.2541
8370,0.1625
8373,0.3567
8383,0.2366
8386,0.3801
8387,0.437
8388,0.404
8391,0.3233
8392,0.0683
8404,0.3507
8409,0.1997
8410,0.1957
8411,0.3618
8412,0.3288
8415,0.2139
8417,0.2735
8421,0.4454
8424,0.1483
8428,0.1121
8434,0.3181
8438,0.4748
8443,0.0782
8444,0.3691
8445,0.1981
8448,0.2616
8449,0.2038
8454,0.1736
8457,0.2704
8460,0.2378
8466,0.5219
8467,0.2354
8470,0.2598
8474,0.1773
8479,0.0729
8480,0.1873
8482,0.1982
8487,0.4981
8488,0.4272
8489,0.4189
8498,0.3571
8505,0.4745
8508,0.4118
8510,0.2176
8514,0.2286
8520,0.4776
8523,0.3491
8532,0.2455
8534,0.6089
8536,0.578
8541,0.313
8548,0.1827
8550,0.5152
8551,0.3537
8555,0.2065
8557,0.2688
8558,0.3185
8562,0.3566
8563,0.684
8565,0.3382
8569,0.4804
8570,0.2547
8576,0.2449
8579,0.2576
8584,0.0449
8587,0.5342
8598,0.4519
8604,0.225
8606,0.3132
8608,0.2116
8612,0.4156
8613,0.1469
8615,0.2465
8623,0.2018
8628,0.5086
8630,0.1566
8635,0.1598
8636,0.6347
8638,0.38
8639,0.2691
8644,0.4513
8650,0.2435
8654,0.5338
8658,0.2092
8660,0.2843
8668,0.4057
8673,0.2469
8679,0.4326
8684,0.1062
8686,0.4751
8692,0.294
8693,0.518
8694,0.2753
8695,0.1257
8696,0.1581
8701,0.288
8709,0.28
8710,0.1369
8713,0.1186
8715,0.2045
8721,0.2691
8722,0.3938
8723,0.0732
8724,0.145
8725,0.1458
8727,0.2723
8728,0.4042
8730,0.2503
8732,0.1793
8735,0.5167
8738,0.4478
8740,0.0391
8741,0.1084
8742,0.3576
8743,0.4555
8744,0.4351
8749,0.2716
8751,0.3536
8752,0.3032
8753,0.1032
8758,0.2986
8761,0.2969
8762,0.3066
8764,0.0963
8767,0.4092
8769,0.4494
8770,0.6842
8779,0.0398
8783,0.4083
8787,0.4624
8794,0.2763
8796,0.1759
8798,0.2687
8802,0.5995
8806,0.349
8808,0.6521
8809,0.5757
8810,0.3921
8812,0.5214
8813,0.0638
8814,0.4423
8816,0.1695
8819,0.394
8820,0.0804
8821,0.2069
8824,0.6273
8825,0.5395
8827,0.3364
8830,0.3805
8834,0.2104
8835,0.3219
8837,0.3943
8840,0.4729
8845,0.1933
8848,0.2659
8852,0.2383
8859,0.116
8861,0.5736
8864,0.4561
8866,0.3146
8867,0.4035
8880,0.3806
8886,0.4328
8888,0.2296
8890,0.2252
8892,0.3881
8894,0.6447
8895,0.5671
8897,0.4852
8899,0.0796
8907,0.3476
8911,0.145
8914,0.3623
8915,0.6161
8928,0.412
8932,0.2412
8934,0.3788
8936,0.3311
8944,0.35
8952,0.2661
8958,0.4135
8959,0.0644
8961,0.2173
8963,0.4924
8967,0.2607
8978,0.3972
8987,0.3119
8997,0.5165
8998,0.065
9006,0.2558
9007,0.406
9010,0.1228
9012,0.1176
9019,0.4648
9023,0.359
9025,0.3076
9029,0.1983
9030,0.213
9032,0.1037
9039,0.3265
9042,0.1962
9044,0.5134
9045,0.2402
9047,0.3527
9050,0.2247
9053,0.428
9059,0.4162
9064,0.1477
9069,0.3023
9070,0.0747
9074,0.3652
9075,0.5399
9080,0.5939
9085,0.1228
9087,0.3487
9088,0.5492
9089,0.1926
9091,0.3109
9096,0.2776
9099,0.2838
9102,0.3761
9104,0.2295
9106,0.1282
9107,0.4594
9117,0.3352
9119,0.1205
9127,0.5861
9132,0.3675
9149,0.3917
9150,0.3706
9152,0.3844
9160,0.3623
9164,0.059
9165,0.3703
9166,0.1286
9180,0.1786
9181,0.424
9183,0.6103
9188,0.4345
9191,0.2955
9192,0.5018
9197,0.2398
9200,0.4567
9201,0.1715
9202,0.3459
9204,0.2588
9207,0.2243
9212,0.4626
9216,0.1661
9220,0.4141
9224,0.4216
9227,0.1071
9230,0.1548
9231,0.5194
9232,0.327
9234,0.5381
9238,0.1469
9242,0.5151
9243,0.2218
9245,0.2275
9248,0.1071
9249,0.3512
9253,0.0463
9257,0.1827
9260,0.1072
9278,0.0529
9281,0.3827
9283,0.5314
9284,0.3159
9285,0.3222
9287,0.4244
9288,0.3306
9292,0.6194
9294,0.2925
9295,0.1547
9296,0.4288
9299,0.2686
9300,0.2633
9301,0.6024
9303,0.2773
9306,0.3512
9317,0.3553
9320,0.2243
9322,0.5195
9324,0.3119
9329,0.6415
9337,0.1207
9338,0.1099
9339,0.327
9340,0.5659
9342,0.5171
9344,0.311
9348,0.3108
9349,0.4443
9359,0.2954
9368,0.4097
9369,0.0657
9373,0.2218
9381,0.3273
9386,0.3991
9387,0.5286
9390,0.2167
9391,0.5522
9392,0.4722
9396,0.2886
9399,0.5617
9401,0.2388
9404,0.3778
9407,0.3087
9409,0.1026
9410,0.2053
9411,0.3752
9412,0.1797
9417,0.4164
9422,0.1203
9423,0.311
9424,0.279
9425,0.2578
9426,0.1678
9430,0.3281
9436,0.401
9437,0.4572
9452,0.2881
9453,0.2162
9454,0.3375
9456,0.0934
9460,0.3407
9461,0.4051
9466,0.1524
9467,0.2826
9469,0.2256
9470,0.2557
9471,0.2478
9474,0.2945
9475,0.4216
9478,0.1778
9481,0.604
9485,0.4581
9489,0.0947
9491,0.2819
9492,0.3593
9501,0.4896
9507,0.4399
9508,0.2673
9509,0.2744
9511,0.2943
9512,0.117
9519,0.0682
9520,0.2663
9523,0.3767
9524,0.3878
9529,0.2536
9530,0.4054
9533,0.7055
9534,0.1161
9535,0.3684
9537,0.2507
9540,0.1113
9547,0.2121
9561,0.332
9566,0.2522
9571,0.0526
9573,0.1639
9574,0.3658
9580,0.4482
9586,0.1953
9587,0.0739
9593,0.3728
9596,0.2064
9598,0.3106
9605,0.5798
9611,0.0698
9621,0.1586
9623,0.372
9627,0.3509
9634,0.112
9635,0.4433
9642,0.258
9643,0.3925
9645,0.2555
9652,0.4137
9653,0.2131
9657,0.4273
9658,0.209
9663,0.2612
9665,0.5333
9669,0.252
9670,0.0798
9672,0.3629
9677,0.1418
9679,0.1657
9681,0.4631
9683,0.267
9690,0.2509
9691,0.1144
9694,0.2886
9695,0.09
9705,0.2941
9706,0.332
9712,0.4264
9716,0.4334
9720,0.4384
9721,0.1409
9724,0.1986
9727,0.0719
9729,0.2201
9736,0.1335
9749,0.1229
9756,0.4607
9758,0.3139
9759,0.5351
9760,0.264
9761,0.2787
9762,0.4233
9765,0.1716
9770,0.1923
9773,0.3455
9774,0.2864
9776,0.5513
9781,0.2921
9784,0.3582
9791,0.3681
9792,0.5369
9795,0.5132
9806,0.1671
9811,0.2039
9812,0.2622
9813,0.6554
9815,0.2123
9819,0.3048
9826,0.1494
9829,0.4322
9832,0.2737
9834,0.4331
9835,0.439
9841,0.122
9845,0.5369
9846,0.0452
9849,0.4708
9854,0.3491
9861,0.534
9862,0.6555
9866,0.4507
9869,0.0813
9872,0.3845
9873,0.2765
9875,0.3824
9876,0.1292
9877,0.5131
9879,0.2745
9880,0.0525
9881,0.2235
9883,0.492
9893,0.334
9895,0.159
9902,0.2371
9903,0.5021
9907,0.6259
9910,0.3392
9911,0.0727
9912,0.5188
9915,0.3667
9918,0.4726
9921,0.3763
9922,0.217
9926,0.093
9927,0.2031
9931,0.364
9932,0.4336
9933,0.1769
9936,0.2072
9940,0.1821
9951,0.1947
9955,0.3888
9958,0.2899
9962,0.5803
9965,0.1501
9966,0.3451
9971,0.3676
9972,0.2493
9975,0.7199
9976,0.3328
9977,0.2339
9982,0.2293
9985,0.4822
9991,0.3361
9993,0.6649
9995,0.1982
9999,0.4829
10000,0.1505
10001,0.1863
10003,0.3245
10006,0.1142
10013,0.5641
10014,0.4316
10015,0.5
10017,0.2682
10021,0.3977
10025,0.3168
10026,0.2084
10027,0.555
10033,0.3874
10034,0.1997
10035,0.2187
10039,0.6335
10050,0.281
10051,0.4246
10054,0.376
10056,0.155
10057,0.492
10060,0.1091
10063,0.2233
10064,0.1897
10066,0.3134
10067,0.3641
10071,0.088
10072,0.3437
10078,0.3204
10083,0.3589
10088,0.3498
10089,0.3209
10090,0.3889
10091,0.3855
10093,0.1154
10094,0.6509
10095,0.5832
10097,0.5582
10104,0.3955
10107,0.1929
10111,0.1018
10112,0.3306
10116,0.5178
10120,0.4174
10122,0.1007
10126,0.5595
10128,0.2421
10130,0.4261
10140,0.5034
10141,0.4284
10142,0.4742
10143,0.3444
10144,0.2444
10147,0.4192
10152,0.2154
10155,0.423
10161,0.4277
10164,0.6484
10168,0.0984
10173,0.2862
10174,0.4292
10176,0.3552
10177,0.2305
10179,0.255
10181,0.2459
10182,0.1679
10185,0.0759
10186,0.2408
10187,0.3586
10189,0.539
10196,0.5692
10199,0.2242
10203,0.1861
10213,0.1962
10220,0.3152
10222,0.0639
10223,0.3433
10224,0.1511
10226,0.1207
10231,0.1192
10233,0.1331
10242,0.2363
10244,0.0544
10251,0.2504
10254,0.4883
10255,0.432
10261,0.2083
10262,0.0647
10264,0.4362
10267,0.3467
10273,0.1756
10276,0.2686
10277,0.3382
10279,0.34
10290,0.221
10296,0.2054
10302,0.1744
10303,0.2118
10304,0.241
10306,0.6273
10311,0.116
10312,0.2771
10315,0.4025
10320,0.242
10324,0.221
10330,0.101
10334,0.3239
10335,0.4132
10339,0.3478
10343,0.4635
10346,0.3952
10350,0.0876
10351,0.1883
10352,0.1231
10353,0.4698
10367,0.0721
10368,0.5373
10369,0.3852
10373,0.0879
10374,0.5156
10376,0.1708
10381,0.2132
10382,0.3183
10385,0.5714
10386,0.2914
10392,0.5272
10397,0.2682
10398,0.3939
10407,0.2194
10414,0.482
10416,0.3464
10424,0.6053
10425,0.2277
10426,0.4902
10428,0.4221
10432,0.2151
10434,0.2243
10437,0.1871
10441,0.1026
10443,0.3462
10446,0.4356
10447,0.5567
10448,0.2587
10450,0.4237
10451,0.4257
10455,0.2688
10461,0.1086
10466,0.5047
10473,0.3602
10475,0.5071
10478,0.5413
10485,0.1224
10486,0.035
10490,0.3814
10492,0.6415
10493,0.1197
10499,0.341
10502,0.2686
10508,0.5721
10515,0.3325
10517,0.208
10518,0.0862
10533,0.3867
10534,0.5125
10537,0.4807
10544,0.522
10550,0.1891
10553,0.2288
10556,0.2446
10563,0.0958
10565,0.2319
10574,0.3415
10582,0.2116
10584,0.1589
10590,0.4116
10597,0.3958
10599,0.3502
10611,0.1199
10613,0.2744
10622,0.2253
10627,0.1932
10630,0.0833
10632,0.3614
10635,0.3349
10637,0.1122
10638,0.1527
10640,0.4613
10641,0.0883
10643,0.3917
10644,0.5049
10649,0.284
10652,0.4768
10656,0.273
10657,0.3429
10658,0.2367
10659,0.271
10666,0.5723
10667,0.3311
10671,0.4402
10674,0.3171
10678,0.1381
10679,0.0924
10681,0.2063
10684,0.1015
10691,0.5126
10693,0.5494
10694,0.393
10697,0.3741
10701,0.4846
10709,0.3848
10712,0.4071
10713,0.2752
10715,0.0447
10716,0.4618
10718,0.3617
10723,0.1474
10734,0.3922
10735,0.4768
10740,0.5401
10743,0.4028
10744,0.5452
10746,0.47
10751,0.5652
10756,0.2116
10757,0.3467
10759,0.157
10760,0.2969
10762,0.4286
10763,0.1362
10765,0.2312
10767,0.38
10768,0.4794
10772,0.0546
10773,0.1287
10779,0.0715
10781,0.38
10782,0.5037
10785,0.3229
10790,0.2837
10792,0.1512
10797,0.421
10798,0.3569
10800,0.1553
10802,0.4249
10804,0.1644
10808,0.3094
10811,0.1748
10813,0.2688
10814,0.2061
10819,0.3994
10823,0.4891
10825,0.4744
10827,0.2844
10828,0.1715
10831,0.085
10834,0.2582
10840,0.4519
10841,0.2063
10842,0.4818
10843,0.433
10851,0.2978
10859,0.4184
10861,0.5243
10863,0.3982
10866,0.2904
10867,0.5578
10874,0.5901
10876,0.4606
10882,0.3677
10886,0.3577
10890,0.2337
10893,0.3313
10896,0.1292
10904,0.355
10907,0.258
10909,0.2289
10913,0.2924
10914,0.4349
10916,0.3223
10919,0.6243
10923,0.1584
10924,0.3338
10925,0.4294
10928,0.2316
10937,0.3314
10938,0.4012
10941,0.1542
10942,0.4112
10943,0.1995
10951,0.1056
10953,0.2651
10954,0.3048
10958,0.2825
10960,0.2052
10962,0.3011
10963,0.3686
10969,0.2447
10971,0.3518
10972,0.3033
10976,0.2685
10977,0.2104
10978,0.4062
10981,0.243
10986,0.313
10989,0.4208
10996,0.3998
11000,0.0583
11001,0.2302
11011,0.2767
11013,0.3838
11022,0.3883
11023,0.4763
11026,0.2923
11032,0.2709
11034,0.2749
11036,0.3966
11042,0.1844
11044,0.1913
11046,0.4489
11047,0.4546
11049,0.1001
11055,0.3002
11056,0.2787
11057,0.6797
11061,0.4604
11064,0.0981
11077,0.366
11078,0.2292
11079,0.2977
11080,0.1476
11081,0.3338
11084,0.1932
11093,0.4494
11096,0.6032
11105,0.0462
11108,0.3755
11113,0.4507
11115,0.5578
11121,0.1608
11133,0.308
11138,0.4033
11139,0.1619
11142,0.3895
11151,0.1136
11157,0.1033
11161,0.1959
11162,0.3583
11163,0.457
11167,0.095
11171,0.6235
11172,0.1335
11179,0.2326
11182,0.2652
11185,0.1383
11188,0.1581
11191,0.6987
11193,0.2911
11196,0.3981
11197,0.2206
11198,0.3073
11202,0.3705
11210,0.118
11215,0.4448
11218,0.0605
11220,0.3058
11231,0.4404
11232,0.3589
11233,0.1479
11234,0.4221
11237,0.4834
11239,0.4168
11240,0.2675
11242,0.5062
11245,0.4193
11252,0.243
11253,0.5179
11256,0.4685
11260,0.2997
11261,0.2909
11262,0.423
11263,0.5027
11264,0.1306
11265,0.7274
11266,0.1605
11269,0.3246
11273,0.6241
11274,0.349
11276,0.2211
11277,0.2959
11281,0.3642
11287,0.3822
11290,0.0406
11291,0.4099
11293,0.2452
11298,0.6136
11299,0.4143
11300,0.4496
11302,0.3689
11308,0.5368
11310,0.3104
11312,0.2602
11313,0.1141
11315,0.4698
11317,0.1647
11318,0.5305
11321,0.0609
11322,0.3618
11341,0.376
11343,0.4023
11351,0.2297
11352,0.207
11361,0.3258
11363,0.3459
11371,0.5641
11372,0.4018
11377,0.1671
11381,0.3867
11382,0.6312
11386,0.1891
11391,0.5879
11392,0.087
11393,0.4854
11397,0.3675
11398,0.4844
11399,0.0708
11403,0.503
11405,0.0979
11408,0.2601
11412,0.0778
11413,0.5112
11414,0.3886
11416,0.2698
11417,0.2575
11424,0.445
11427,0.3752
11428,0.3228
11436,0.3238
11439,0.0806
11440,0.4372
11441,0.361
11446,0.1961
11450,0.6
11455,0.4508
11460,0.4494
11461,0.3111
11463,0.1595
11466,0.3324
11467,0.4284
11470,0.1864
11473,0.3969
11474,0.2897
11476,0.1971
11486,0.2833
11488,0.3309
11490,0.4303
11493,0.353
11495,0.294
11501,0.1413
11502,0.41
11504,0.2083
11505,0.2228
11507,0.2561
11514,0.3001
11519,0.457
11523,0.2462
11527,0.1344
11528,0.3941
11531,0.3596
11535,0.3531
11540,0.5004
11542,0.1
11557,0.4658
11559,0.3024
11560,0.6457
11566,0.1895
11568,0.1685
11569,0.2759
11571,0.1549
11573,0.2077
11574,0.2315
11575,0.461
11577,0.231
11581,0.4693
11583,0.2831
11585,0.0849
11587,0.4654
11591,0.4627
11593,0.2559
11595,0.4757
11596,0.4082
11598,0.2513
11599,0.3963
11603,0.0768
11608,0.3499
11609,0.3585
11610,0.4056
11620,0.2937
11621,0.231
11625,0.3337
11628,0.1729
11630,0.5294
11634,0.1155
11637,0.2724
11644,0.5191
11645,0.586
11650,0.39
11652,0.1971
11658,0.2167
11661,0.2638
11664,0.3908
11667,0.4635
11670,0.5941
11675,0.213
11676,0.1053
11677,0.4811
11678,0.1113
11679,0.2426
11684,0.3675
11686,0.4132
11687,0.2082
11693,0.138
11700,0.48
11702,0.4789
11706,0.1412
11708,0.1188
11716,0.4968
11718,0.2631
11725,0.52
11726,0.2695
11728,0.4884
11741,0.5151
11742,0.1561
11748,0.5039
11750,0.3731
11751,0.1371
11754,0.3845
11755,0.5131
11756,0.5291
11760,0.5158
11763,0.6023
11764,0.4016
11766,0.1321
11770,0.32
11778,0.3155
11783,0.2597
11789,0.3972
11792,0.0723
11794,0.2907
11796,0.2233
11797,0.4355
11801,0.4356
11806,0.3574
11807,0.4351
