ID,Probability
8350,0.0172
8355,0.3394
8359,0.3614
8362,0.0026
8367,0.2641
8370,0.1664
8383,0.0118
8386,0.0589
8387,0.3895
8388,0.4421
8391,0.1842
8392,0.104
8404,0.2394
8410,0.2275
8411,0.3197
8412,0.2298
8417,0.1697
8424,0.2778
8428,0.1498
8434,0.3949
8438,0.4156
8443,0.0707
8444,0.2758
8445,0.1795
8448,0.0377
8449,0.2387
8454,0.4079
8457,0.392
8460,0.1066
8466,0.6137
8467,0.2899
8470,0.3926
8479,0.1363
8480,0.0027
8482,0.1432
8487,0.6597
8489,0.3695
8498,0.2474
8510,0.406
8514,0.1233
8520,0.3837
8523,0.2009
8534,0.0559
8541,0.2934
8548,0.0283
8550,0.0062
8551,0.4644
8557,0.0757
8558,0.3477
8562,0.1741
8563,0.5811
8565,0.0032
8569,0.6563
8570,0.1404
8584,0.107
8587,0.3408
8604,0.2816
8606,0.4537
8608,0.2343
8612,0.2744
8613,0.0026
8615,0.2464
8623,0.1417
8630,0.1485
8635,0.2603
8638,0.2673
8639,0.1449
8644,0.2156
8658,0.3475
8660,0.4236
8673,0.2529
8684,0.127
8692,0.5205
8693,0.561
8694,0.3891
8695,0.0846
8696,0.1346
8710,0.0945
8713,0.0022
8715,0.1895
8721,0.4329
8722,0.1878
8723,0.01
8724,0.1214
8728,0.1602
8730,0.1584
8732,0.0958
8735,0.0553
8738,0.3962
8740,0.0421
8741,0.1978
8744,0.4446
8749,0.1952
8752,0.2485
8753,0.2456
8762,0.0198
8764,0.0034
8767,0.1038
8769,0.2796
8770,0.6221
8779,0.0432
8783,0.3009
8787,0.6746
8798,0.1364
8806,0.4963
8809,0.3042
8810,0.5735
8812,0.0262
8813,0.0107
8814,0.505
8816,0.2221
8819,0.5851
8820,0.1092
8821,0.42
8824,0.6012
8834,0.4123
8840,0.3126
8845,0.1878
8859,0.2269
8864,0.2567
8866,0.3779
8880,0.2313
8886,0.5189
8888,0.1942
8890,0.165
8899,0.1002
8907,0.3886
8911,0.1681
8915,0.6711
8928,0.1953
8932,0.2748
8944,0.3164
8958,0.2386
8959,0.004
8961,0.219
8967,0.2249
8978,0.4132
8987,0.183
8998,0.0196
9006,0.3496
9010,0.2425
9012,0.2294
9019,0.4532
9023,0.0457
9025,0.1628
9029,0.2706
9030,0.0432
9032,0.0055
9039,0.1669
9042,0.0026
9045,0.1693
9050,0.3501
9053,0.179
9064,0.0043
9069,0.2305
9070,0.2311
9074,0.4121
9075,0.2526
9080,0.3809
9085,0.0026
9087,0.4312
9089,0.2782
9091,0.0878
9096,0.2439
9099,0.3294
9104,0.1321
9106,0.3195
9107,0.3749
9117,0.2894
9119,0.0063
9132,0.2653
9149,0.2764
9160,0.3073
9164,0.049
9165,0.4512
9166,0.1775
9180,0.1793
9181,0.463
9188,0.3751
9191,0.2975
9200,0.2396
9201,0.2475
9202,0.2716
9204,0.1516
9207,0.146
9212,0.3367
9216,0.0026
9220,0.2047
9224,0.3277
9227,0.2542
9231,0.6663
9232,0.3382
9238,0.1089
9242,0.5088
9243,0.1565
9245,0.2843
9248,0.1779
9249,0.3294
9253,0.0414
9260,0.1956
9278,0.1262
9281,0.3881
9283,0.6421
9284,0.4443
9287,0.3781
9288,0.0263
9292,0.4673
9294,0.2205
9295,0.2078
9296,0.2882
9300,0.2386
9306,0.425
9317,0.0899
9320,0.1932
9324,0.3617
9337,0.0142
9338,0.1009
9349,0.3462
9359,0.2053
9368,0.6333
9369,0.0803
9373,0.4086
9386,0.4544
9387,0.5678
9390,0.0213
9392,0.3625
9396,0.0805
9404,0.3119
9409,0.1916
9411,0.4302
9412,0.433
9422,0.0543
9423,0.2411
9424,0.2306
9425,0.2938
9426,0.1756
9430,0.4616
9436,0.2827
9452,0.2632
9456,0.0801
9460,0.4108
9466,0.1589
9469,0.3513
9470,0.247
9481,0.6121
9491,0.3118
9501,0.8043
9507,0.4095
9508,0.1029
9509,0.5512
9511,0.3046
9512,0.1207
9519,0.0221
9520,0.0573
9524,0.3226
9529,0.5043
9530,0.0265
9534,0.2037
9535,0.6239
9540,0.2054
9547,0.188
9571,0.0638
9573,0.1638
9574,0.5782
9580,0.2861
9586,0.2202
9587,0.1214
9593,0.3233
9596,0.2912
9598,0.0388
9611,0.0166
9621,0.2536
9627,0.2779
9634,0.1493
9635,0.5857
9642,0.3199
9645,0.0459
9652,0.3509
9653,0.4622
9657,0.338
9658,0.2035
9663,0.3043
9665,0.4273
9670,0.0455
9677,0.1274
9679,0.134
9681,0.3668
9683,0.2312
9690,0.3033
9691,0.2482
9695,0.014
9705,0.2528
9706,0.6965
9712,0.3685
9716,0.2376
9721,0.0096
9724,0.1181
9727,0.0043
9729,0.0035
9736,0.1786
9749,0.0028
9760,0.3582
9761,0.3204
9762,0.4217
9765,0.1337
9770,0.1454
9774,0.4038
9781,0.1819
9784,0.0048
9791,0.5879
9795,0.4468
9811,0.0144
9812,0.0032
9813,0.3814
9815,0.2246
9819,0.2925
9826,0.1199
9835,0.3107
9841,0.0175
9846,0.0477
9849,0.032
9854,0.2571
9861,0.567
9866,0.5318
9869,0.0028
9872,0.1515
9873,0.0039
9876,0.1114
9877,0.3607
9879,0.2125
9880,0.0029
9881,0.2217
9883,0.3807
9893,0.4006
9902,0.1999
9903,0.4111
9910,0.2654
9911,0.0028
9912,0.3843
9915,0.2848
9918,0.5297
9921,0.2605
9926,0.0488
9927,0.1809
9931,0.2732
9932,0.4136
9933,0.0256
9936,0.2513
9940,0.138
9951,0.2934
9958,0.477
9962,0.4364
9965,0.1411
9972,0.197
9976,0.3302
9977,0.1908
9982,0.019
9991,0.3469
9995,0.2253
10000,0.1923
10001,0.1819
10003,0.2176
10006,0.2829
10014,0.5332
10017,0.1784
10021,0.5535
10025,0.0258
10026,0.188
10027,0.3373
10033,0.2256
10035,0.246
10056,0.0247
10057,0.6201
10060,0.3871
10064,0.1398
10067,0.1378
10071,0.0031
10072,0.5551
10083,0.271
10088,0.4507
10089,0.2151
10090,0.1825
10093,0.0758
10104,0.3583
10111,0.1493
10116,0.4701
10120,0.206
10122,0.1885
10143,0.3436
10147,0.2128
10152,0.4207
10164,0.7245
10168,0.317
10173,0.0028
10174,0.2992
10176,0.1957
10177,0.4936
10181,0.3893
10182,0.0978
10185,0.1096
10186,0.2926
10199,0.1315
10213,0.2188
10220,0.4548
10222,0.0747
10224,0.2683
10226,0.0864
10233,0.2517
10244,0.0118
10254,0.2816
10255,0.3436
10262,0.0693
10264,0.3216
10267,0.3145
10273,0.3808
10277,0.461
10279,0.3497
10290,0.1336
10296,0.068
10302,0.2818
10303,0.5792
10304,0.0754
10312,0.2981
10320,0.1636
10324,0.0055
10334,0.3082
10335,0.2173
10339,0.2378
10346,0.2612
10350,0.0249
10351,0.3068
10352,0.475
10367,0.0771
10369,0.3701
10373,0.1239
10376,0.2434
10381,0.2202
10382,0.4144
10385,0.425
10386,0.1662
10392,0.393
10397,0.1325
10398,0.2628
10407,0.0248
10414,0.4013
10416,0.2924
10432,0.1409
10437,0.0303
10441,0.098
10443,0.0519
10461,0.0792
10466,0.4425
10473,0.2283
10485,0.1723
10486,0.0431
10490,0.2867
10493,0.1277
10502,0.3357
10518,0.1741
10534,0.6434
10537,0.4167
10550,0.2378
10553,0.1687
10556,0.2306
10563,0.062
10574,0.4967
10584,0.1224
10599,0.3393
10613,0.2201
10622,0.2574
10627,0.0495
10630,0.0541
10637,0.0036
10638,0.3394
10641,0.0025
10643,0.5436
10644,0.3942
10649,0.3902
10656,0.3868
10659,0.2558
10667,0.2836
10671,0.4255
10674,0.2887
10678,0.1636
10679,0.0693
10681,0.2043
10684,0.0027
10691,0.375
10694,0.3352
10697,0.6113
10701,0.4204
10709,0.3985
10712,0.3685
10713,0.0031
10715,0.0029
10718,0.3414
10723,0.0046
10734,0.554
10735,0.435
10743,0.3468
10746,0.3111
10757,0.3166
10763,0.0278
10765,0.2281
10767,0.136
10772,0.0029
10779,0.016
10781,0.1713
10782,0.2334
10790,0.1443
10797,0.5826
10800,0.1479
10804,0.497
10808,0.0535
10811,0.4098
10819,0.4753
10825,0.6212
10827,0.0397
10828,0.1157
10831,0.2054
10834,0.3211
10840,0.3803
10841,0.3207
10842,0.2689
10859,0.4089
10876,0.7363
10886,0.4005
10890,0.376
10893,0.562
10896,0.2282
10907,0.2888
10909,0.3186
10919,0.4016
10923,0.3209
10925,0.0414
10928,0.3977
10937,0.1708
10943,0.1706
10951,0.0986
10953,0.2745
10954,0.2649
10958,0.1979
10960,0.1952
10962,0.2544
10969,0.2437
10972,0.1774
10976,0.2635
10977,0.4103
10978,0.245
10981,0.2522
10989,0.6713
11000,0.1022
11011,0.3991
11013,0.2386
11022,0.3846
11032,0.1164
11036,0.178
11042,0.2428
11044,0.1328
11047,0.2994
11049,0.2722
11055,0.433
11056,0.2214
11057,0.4074
11064,0.0546
11077,0.2888
11078,0.4139
11079,0.5516
11080,0.1722
11081,0.5334
11105,0.0832
11113,0.4463
11121,0.1297
11133,0.3876
11138,0.4923
11139,0.1179
11142,0.2834
11151,0.2189
11157,0.0925
11161,0.3288
11167,0.0305
11179,0.293
11182,0.1911
11185,0.2951
11188,0.2193
11191,0.5389
11193,0.4473
11196,0.3619
11197,0.1814
11202,0.315
11210,0.0035
11218,0.1382
11231,0.4489
11232,0.4016
11234,0.5258
11237,0.5817
11242,0.3831
11245,0.6906
11252,0.178
11256,0.3808
11260,0.2793
11266,0.2036
11269,0.2863
11273,0.5938
11281,0.5331
11290,0.0654
11291,0.5155
11299,0.3979
11300,0.4117
11310,0.446
11312,0.123
11313,0.0317
11315,0.4676
11317,0.2208
11321,0.0033
11322,0.248
11352,0.2199
11361,0.4243
11371,0.4915
11372,0.3243
11377,0.022
11381,0.4228
11386,0.1402
11392,0.0041
11398,0.6015
11403,0.7252
11405,0.0761
11408,0.4444
11412,0.146
11416,0.2117
11428,0.4829
11439,0.0557
11440,0.3187
11441,0.0033
11446,0.4522
11461,0.2
11463,0.1581
11466,0.2152
11467,0.2216
11470,0.417
11473,0.4872
11474,0.3598
11486,0.5086
11488,0.2342
11490,0.3141
11495,0.3803
11501,0.2703
11502,0.2619
11504,0.1092
11505,0.1519
11507,0.0532
11514,0.4306
11519,0.4623
11527,0.1506
11528,0.3351
11531,0.4414
11540,0.7035
11542,0.1981
11559,0.2033
11560,0.5479
11566,0.2211
11568,0.1648
11569,0.4577
11571,0.2215
11573,0.3908
11575,0.4526
11577,0.3181
11581,0.3791
11585,0.0609
11593,0.4144
11595,0.0437
11596,0.4751
11598,0.1719
11599,0.5011
11603,0.1
11608,0.4531
11610,0.3462
11621,0.3558
11625,0.2575
11628,0.2423
11630,0.6946
11644,0.587
11652,0.2352
11658,0.4041
11661,0.2256
11664,0.4754
11675,0.218
11676,0.0463
11677,0.3147
11678,0.0037
11687,0.2395
11693,0.0752
11706,0.2035
11708,0.0449
11716,0.3682
11718,0.2155
11725,0.4349
11726,0.2664
11742,0.0146
11751,0.0204
11754,0.3553
11755,0.4701
11756,0.2743
11760,0.3555
11766,0.2883
11783,0.3891
11789,0.3531
11792,0.1567
11794,0.2084
11796,0.4616
11801,0.5381
11806,0.2385
11808,0.4753
11809,0.2544
11810,0.2394
11816,0.0035
11823,0.2394
11824,0.2095
11827,0.3105
11828,0.225
11838,0.1406
11840,0.4815
11845,0.5407
11858,0.1139
11864,0.4733
11865,0.277
11868,0.5052
11872,0.6851
11876,0.1037
11885,0.1835
11888,0.3086
11892,0.4496
11893,0.1805
11895,0.2365
11901,0.3866
11908,0.1633
11910,0.2374
11911,0.3369
11916,0.3204
11924,0.3129
11931,0.2004
11940,0.4082
11941,0.1902
11942,0.428
11950,0.2445
11964,0.3357
11967,0.5486
11987,0.2299
11993,0.2987
11997,0.0576
12009,0.3117
12015,0.1452
12019,0.2589
12025,0.4254
12032,0.3054
12045,0.0042
12046,0.2876
12050,0.2941
12058,0.2109
12067,0.0426
12068,0.4068
12082,0.5104
12085,0.142
12086,0.1354
12087,0.3359
12098,0.2446
12102,0.4976
12104,0.0587
12109,0.4235
12112,0.0032
12113,0.1156
12133,0.2903
12139,0.2493
12144,0.4503
12145,0.4281
12150,0.2046
12152,0.324
12158,0.6964
12159,0.1229
12160,0.0905
12161,0.0101
12163,0.2982
12166,0.629
12175,0.5613
12181,0.2067
12189,0.4185
12191,0.0026
12194,0.4271
12195,0.2623
12206,0.2566
12212,0.0158
12214,0.2719
12217,0.4959
12218,0.2424
12225,0.3125
12244,0.3746
12247,0.3896
12248,0.1965
12249,0.2088
12256,0.037
12257,0.3663
12260,0.1649
12266,0.3507
12272,0.3595
12274,0.2847
12278,0.0027
12291,0.0027
12295,0.5433
12330,0.1942
12331,0.0195
12332,0.3584
12347,0.3793
12351,0.3722
12354,0.0035
12356,0.0515
12366,0.0368
12370,0.1603
12375,0.2546
12380,0.0145
12387,0.2194
12391,0.465
12397,0.3486
12401,0.2427
12409,0.174
12414,0.5001
12418,0.01
12419,0.0034
12420,0.0704
12423,0.2343
12431,0.4454
12434,0.0045
12443,0.0537
12444,0.4018
12463,0.1421
12469,0.1008
12472,0.7169
12473,0.0992
12480,0.5415
12491,0.3912
12492,0.1748
12501,0.0028
12503,0.1566
12504,0.0707
12505,0.0168
12510,0.1998
12511,0.2635
12512,0.3263
12517,0.1887
12518,0.1637
12522,0.2104
12526,0.0031
12530,0.5444
12540,0.4322
12552,0.5652
12553,0.392
12563,0.382
12569,0.2202
12574,0.4272
12576,0.0562
12579,0.1309
12580,0.4297
12587,0.4446
12589,0.1634
12592,0.0035
12599,0.1541
12600,0.0465
12603,0.4019
12606,0.3214
12610,0.3123
12613,0.0279
12623,0.149
12627,0.0635
12629,0.3383
12633,0.005
12639,0.0279
12642,0.2159
12648,0.3256
12650,0.2996
12651,0.3566
12658,0.1315
12661,0.2513
12663,0.3938
12669,0.1041
12673,0.3903
12676,0.675
12680,0.5529
12681,0.1005
12684,0.5142
12689,0.1722
12697,0.1916
12701,0.3396
12703,0.4667
12706,0.3133
12707,0.4005
12708,0.3959
12720,0.4303
12722,0.3382
12724,0.0411
12730,0.3655
12742,0.2833
12752,0.1808
12753,0.02
12758,0.109
12762,0.398
12767,0.4189
12774,0.29
12781,0.358
12794,0.6017
12801,0.1455
12807,0.2686
12813,0.0277
12815,0.3813
12818,0.1457
12823,0.2621
12824,0.0051
12826,0.1457
12828,0.3608
12834,0.1458
12836,0.0165
12844,0.2914
12845,0.23
12846,0.3609
12860,0.338
12862,0.0739
12868,0.1166
12869,0.2429
12871,0.3385
12873,0.1699
12875,0.2945
12881,0.2105
12883,0.2287
12886,0.345
12889,0.4092
12891,0.0811
12895,0.3359
12896,0.3788
12932,0.6937
12935,0.0213
12943,0.2569
12948,0.1712
12962,0.0031
12964,0.4597
12970,0.3724
12998,0.2104
13000,0.2648
13009,0.5092
13016,0.0278
13018,0.2197
13021,0.1315
13023,0.3222
13024,0.2841
13036,0.3134
13040,0.0761
13042,0.6845
13044,0.5966
13049,0.2951
13054,0.0377
13056,0.412
13057,0.2503
13059,0.2901
13067,0.3482
13076,0.326
13081,0.0021
13083,0.3329
13084,0.3001
13085,0.2559
13089,0.2706
13100,0.2808
13106,0.1568
13110,0.3795
13114,0.1372
13119,0.0418
13120,0.237
13122,0.1643
13127,0.2745
13131,0.102
13133,0.4046
13136,0.1823
13139,0.2469
13141,0.2733
13146,0.4187
13164,0.1141
13165,0.4909
13170,0.0033
13179,0.1064
13181,0.1555
13183,0.3327
13184,0.3183
13196,0.3872
13204,0.1097
13210,0.0048
13224,0.2782
13238,0.1243
13240,0.1576
13246,0.1653
13265,0.1698
13270,0.3458
13273,0.3707
13274,0.0355
13275,0.5059
13282,0.0273
13284,0.0198
13285,0.0152
13290,0.4593
13299,0.1326
13307,0.1618
13308,0.0048
13310,0.3605
13320,0.186
13325,0.3473
13327,0.1433
13330,0.3657
13332,0.2495
13333,0.1608
13334,0.2093
13338,0.5533
13339,0.3081
13345,0.3382
13359,0.3158
13362,0.1896
13371,0.4472
13373,0.1816
13375,0.2311
13379,0.2048
13380,0.1527
13381,0.2056
13385,0.4129
13395,0.29
13403,0.1115
13407,0.0046
13415,0.2028
13418,0.3353
13428,0.2409
13430,0.3014
13431,0.2059
13438,0.5797
13441,0.0429
13445,0.0158
13450,0.4075
13461,0.1768
13467,0.486
13474,0.206
13481,0.2201
13482,0.1429
13484,0.5777
13492,0.0432
13493,0.5399
13503,0.2318
13507,0.3118
13508,0.3945
13516,0.5099
13520,0.2084
13524,0.0258
13531,0.1764
13536,0.4442
13543,0.0522
13545,0.2438
13550,0.0394
13551,0.2122
13554,0.4829
13560,0.1022
13563,0.4379
13573,0.2745
13574,0.3644
13585,0.3728
13590,0.4465
13594,0.3947
13603,0.4482
13604,0.2941
13611,0.3441
13616,0.4852
13618,0.2318
13623,0.226
13625,0.3302
13630,0.0167
13634,0.0679
13635,0.1647
13639,0.2744
13640,0.3549
13641,0.2992
13646,0.4137
13647,0.3267
13651,0.4333
13652,0.364
13656,0.0727
13669,0.3191
13672,0.4873
13674,0.2939
13702,0.3575
13710,0.816
13724,0.7264
13726,0.3543
13728,0.1442
13729,0.1211
13732,0.0312
13733,0.3653
13738,0.0033
13744,0.2945
13748,0.0037
13750,0.4068
13753,0.3957
13766,0.0042
13770,0.4172
13774,0.1108
13776,0.3712
13778,0.136
13784,0.1118
13787,0.641
13791,0.2836
13794,0.3212
13797,0.6572
13798,0.3926
13799,0.3849
13806,0.1533
13808,0.3708
13816,0.5631
13817,0.4041
13818,0.1518
13822,0.1483
13825,0.171
13836,0.3209
13838,0.3472
13842,0.4346
13843,0.0954
13848,0.4056
13858,0.0245
13867,0.2948
13872,0.0874
13874,0.517
13888,0.5012
13889,0.0911
13896,0.3025
13901,0.0357
13910,0.6044
13915,0.0332
13919,0.0172
13924,0.4004
13926,0.2937
13929,0.2965
13930,0.4688
13933,0.3595
13937,0.248
13939,0.2893
13941,0.3014
13947,0.2829
13949,0.4215
13953,0.2582
13955,0.0469
13958,0.2257
13963,0.3576
13969,0.1521
13973,0.2122
13981,0.1551
13983,0.346
13988,0.2841
13998,0.5957
14001,0.7195
14005,0.027
14006,0.1951
14008,0.3496
14011,0.0029
14018,0.1988
14020,0.4948
14026,0.3753
14032,0.1419
14034,0.1875
14038,0.2792
14040,0.2653
14045,0.2986
14048,0.4889
14049,0.1919
14057,0.422
14059,0.0064
14063,0.0425
14064,0.2901
14071,0.0174
14080,0.325
14084,0.355
14102,0.2639
14104,0.0063
14110,0.2565
14114,0.1378
14123,0.1989
14130,0.1762
14135,0.2291
14139,0.0943
14147,0.0479
14148,0.1535
14160,0.1627
14161,0.2363
14162,0.0943
14168,0.1579
14169,0.3319
14177,0.2612
14178,0.131
14186,0.4208
14192,0.2864
14195,0.4296
14196,0.1538
14197,0.1086
14199,0.4207
14204,0.3466
14205,0.2744
14206,0.0031
14214,0.2002
14234,0.3032
14240,0.3134
14243,0.3434
14244,0.2018
14251,0.0029
14256,0.2977
14262,0.1017
14268,0.3707
14278,0.2298
14283,0.3579
14295,0.1136
14299,0.1251
14304,0.3358
14307,0.3817
14309,0.1212
14315,0.1462
14324,0.0857
14329,0.7133
14342,0.1478
14354,0.0106
14359,0.003
14365,0.3349
14367,0.3529
14369,0.298
14373,0.4221
14380,0.217
14381,0.1654
14382,0.1398
14402,0.1137
14403,0.4839
14405,0.4574
14411,0.2729
14412,0.3236
14416,0.2189
14419,0.0916
14423,0.1628
14429,0.1083
14432,0.503
14433,0.0028
14435,0.2023
14450,0.0039
14454,0.2711
14456,0.4616
14458,0.059
14465,0.0032
14467,0.4443
14475,0.0332
14482,0.2563
14491,0.1329
14495,0.3514
14504,0.1197
14510,0.3286
14517,0.298
14523,0.4255
14529,0.2426
14531,0.3322
14538,0.4751
14549,0.4694
14552,0.5388
14554,0.582
14566,0.3975
14568,0.4126
14573,0.0607
14574,0.3371
14575,0.0797
14576,0.1496
14578,0.0037
14579,0.2738
14580,0.168
14583,0.6045
14590,0.1714
14594,0.202
14597,0.3376
14603,0.6793
14606,0.4449
14611,0.2693
14612,0.1664
14620,0.341
14621,0.413
14622,0.2464
14636,0.6864
14652,0.6035
14658,0.0749
14665,0.4765
14668,0.0291
14680,0.2415
14681,0.2821
14682,0.1717
14690,0.3645
14692,0.2349
14701,0.3085
14704,0.1145
14707,0.569
14711,0.5328
14712,0.2025
14716,0.3695
14718,0.2702
14723,0.5925
14728,0.3084
14730,0.2566
14731,0.5298
14734,0.5414
14741,0.4748
14754,0.1192
14755,0.4047
14756,0.0024
14758,0.4915
14763,0.0128
14767,0.1703
14774,0.2232
14776,0.3066
14788,0.3198
14791,0.5636
14795,0.5392
14796,0.0028
14797,0.374
14798,0.2593
14803,0.1976
14804,0.4143
14814,0.1067
14819,0.4766
14830,0.1829
14847,0.0035
14863,0.5509
14865,0.2296
14871,0.1173
14880,0.0903
14881,0.2374
14896,0.1275
14903,0.227
14914,0.4606
14921,0.1589
14925,0.192
14927,0.321
14929,0.3131
14938,0.2499
14940,0.2631
14944,0.2597
14948,0.2485
14951,0.1934
14954,0.3595
14964,0.3794
14969,0.326
14970,0.0157
14971,0.1786
14986,0.0162
14987,0.1147
14988,0.3531
14990,0.5733
14991,0.3167
14997,0.2275
15005,0.0034
15007,0.1794
15011,0.2875
15023,0.0041
15028,0.4618
15041,0.0026
15046,0.1833
15047,0.3501
15054,0.4266
15058,0.1457
15059,0.2159
15061,0.4385
15065,0.6073
15070,0.2591
15079,0.3873
15084,0.376
15086,0.1075
15087,0.5727
15097,0.1377
15100,0.1401
15104,0.5414
15110,0.4132
15117,0.2571
15118,0.3585
15130,0.293
15131,0.1803
15132,0.004
15150,0.3066
15152,0.5363
15162,0.042
15163,0.315
15172,0.1861
15175,0.3117
15182,0.3983
15188,0.3837
15200,0.5171
15207,0.0455
15210,0.0042
15217,0.2126
15219,0.2099
15220,0.5849
15221,0.3972
15236,0.4402
15239,0.2881
15244,0.1666
15251,0.3016
15254,0.3503
15267,0.0153
15269,0.2742
15272,0.1578
15274,0.5792
15283,0.2041
15284,0.5398
15302,0.4957
15303,0.265
15304,0.4424
15307,0.0143
15309,0.6681
15331,0.2086
15333,0.4072
15337,0.5291
15339,0.4802
15347,0.1268
15350,0.2286
15359,0.1978
15364,0.5822
15369,0.0216
15377,0.3143
15378,0.2335
15383,0.4575
15384,0.3696
15393,0.2494
15394,0.1276
15395,0.1966
15404,0.4966
15408,0.2009
15416,0.4027
15420,0.3125
15422,0.1209
15428,0.3073
15429,0.2646
15433,0.4515
15438,0.3453
15447,0.1917
15453,0.3014
15463,0.0898
15466,0.0417
15468,0.2465
15478,0.2975
15479,0.1714
15483,0.2567
15488,0.2789
15496,0.1933
15509,0.1749
15510,0.4871
15522,0.21
15524,0.5715
15529,0.1497
15532,0.0187
15545,0.2414
15546,0.187
15547,0.2987
15560,0.1043
15562,0.4175
15563,0.049
15578,0.5775
15589,0.0574
15590,0.1517
15592,0.6442
15597,0.1004
15600,0.3872
15611,0.3639
15615,0.4304
15630,0.0491
15637,0.2004
15640,0.1964
15646,0.5295
15647,0.6814
15648,0.1872
15649,0.3184
15650,0.4255
15651,0.1562
15660,0.5019
15661,0.3515
15667,0.3059
15670,0.113
15673,0.0048
15674,0.004
15684,0.0286
15698,0.4428
15704,0.0328
15706,0.023
15710,0.0053
15718,0.2901
15727,0.2529
15733,0.566
15756,0.2049
15767,0.3304
15775,0.3539
15784,0.3061
15786,0.3193
15790,0.3357
15791,0.3848
15798,0.1447
15805,0.2522
15808,0.124
15813,0.1824
15814,0.4686
15818,0.1483
15819,0.3285
15823,0.5083
15828,0.3575
15833,0.5075
15841,0.262
15843,0.4568
15844,0.4125
15858,0.311
15863,0.4948
15865,0.1331
15866,0.3193
15868,0.1136
15871,0.4985
15872,0.2844
15874,0.4657
15875,0.3419
15876,0.1399
15884,0.0879
15889,0.0786
15891,0.1866
15893,0.4222
15900,0.481
15903,0.2656
15908,0.4983
15911,0.0231
15917,0.2786
15920,0.1562
15921,0.5184
15928,0.0057
15931,0.6852
15932,0.2635
15939,0.4303
15944,0.3144
15951,0.0245
15959,0.1555
15960,0.3296
15968,0.1015
15978,0.3999
15988,0.3433
15990,0.0349
15994,0.0031
15999,0.4027
16000,0.0041
16001,0.4544
16002,0.1384
16007,0.0081
16014,0.0649
16031,0.2678
16033,0.1351
16040,0.0657
16060,0.506
16065,0.0481
16079,0.0566
16087,0.4317
16089,0.4808
16091,0.3438
16121,0.2072
16122,0.335
16127,0.0937
16131,0.0707
16135,0.3219
16145,0.6622
16149,0.132
16153,0.453
16164,0.3654
16170,0.3215
16172,0.4018
16176,0.056
16183,0.005
16190,0.1381
16194,0.3289
16196,0.0028
16202,0.2611
16203,0.3901
16229,0.2486
16234,0.3802
16243,0.037
16249,0.0524
16254,0.0047
16261,0.0525
16263,0.3214
16265,0.171
16271,0.3284
16275,0.1656
16276,0.0816
16280,0.4094
16291,0.1902
16293,0.4409
16294,0.2538
16301,0.0184
16302,0.1617
16305,0.3183
16307,0.041
16317,0.1506
16320,0.0851
16324,0.1088
16326,0.1076
16332,0.3829
16336,0.3271
16339,0.2808
16346,0.2799
16350,0.0912
16359,0.2678
16364,0.4515
16368,0.3814
16370,0.2985
16379,0.4105
16381,0.1002
16390,0.3454
16392,0.1476
16395,0.1765
16401,0.1099
16406,0.191
16407,0.2491
16408,0.6257
16412,0.4437
16423,0.0101
16434,0.1257
16436,0.3424
16448,0.2439
16458,0.037
16469,0.5011
16470,0.4471
16471,0.4256
16473,0.2894
16474,0.5476
16487,0.1617
16488,0.2982
16489,0.1091
16493,0.2889
16495,0.3458
16497,0.115
16514,0.5002
16518,0.5033
16524,0.6137
16531,0.027
16536,0.2341
16543,0.0369
16544,0.3957
16547,0.3818
16550,0.3814
16563,0.4146
16564,0.4587
16569,0.4069
16575,0.1367
16580,0.1047
16582,0.1452
16586,0.2206
16592,0.2979
16596,0.1982
16597,0.1229
16598,0.2685
16600,0.0619
16605,0.22
16609,0.1954
16611,0.0623
16612,0.1036
16614,0.424
16620,0.0669
16629,0.3667
16636,0.024
16640,0.3176
16642,0.1611
16646,0.3137
16656,0.0198
16677,0.2332
16682,0.0532
16687,0.003
16698,0.2871
16701,0.4941
16706,0.3476
16711,0.0549
16719,0.2358
16721,0.1224
16728,0.189
16736,0.2852
16742,0.4256
16744,0.2978
16749,0.4966
16751,0.2633
16753,0.2236
16755,0.1361
16757,0.7063
16761,0.1045
16767,0.4774
16773,0.2698
16776,0.2204
16785,0.3047
16790,0.2999
16792,0.0098
16794,0.5484
16795,0.3743
16823,0.1726
16825,0.0842
16827,0.3847
16831,0.4794
16834,0.246
16847,0.08
16858,0.1225
16859,0.5086
16861,0.306
16866,0.1058
16869,0.1826
16870,0.5139
16873,0.1685
16877,0.2909
16880,0.162
16883,0.1495
16892,0.5484
16893,0.5728
16895,0.0825
16897,0.1353
16899,0.2014
16904,0.2341
16906,0.3301
16910,0.3532
16917,0.1053
16920,0.3003
16922,0.3706
16924,0.4941
16926,0.1561
16928,0.4338
16929,0.3173
16954,0.2043
16960,0.3141
16961,0.5065
16962,0.303
16970,0.5275
16973,0.3427
16978,0.0305
16981,0.0534
16985,0.1817
16991,0.5769
16993,0.1948
16994,0.4658
16996,0.172
16997,0.1105
17001,0.2937
17005,0.0362
17007,0.398
17018,0.0665
17020,0.3463
17024,0.3358
17027,0.0944
17031,0.4658
17039,0.6123
17053,0.1735
17058,0.1027
17059,0.0906
17064,0.2683
17065,0.083
17067,0.5154
17069,0.1471
17076,0.5379
17079,0.3045
17080,0.1656
17089,0.27
17091,0.1936
17097,0.1678
17098,0.2017
17119,0.0044
17127,0.2869
17128,0.3996
17135,0.1119
17136,0.1441
